GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,SEASON_ID,GAME_DATE,MATCHUP,WL,PTS
0021700241,1610612766,Hornets,CHA,Charlotte,240:00,113.7,116.8,99.6,103.0,14.2,13.8,0.524,1.29,16.1,0.333,0.782,0.573,16.384,16.8,0.559,0.604,1.0,0.199,103.1,100.0,83.33,101,0.613,22017,2017-11-20,CHA vs. MIN,W,118
0021700241,1610612750,Timberwolves,MIN,Minnesota,240:00,99.6,103.0,113.7,116.8,-14.2,-13.8,0.351,1.18,10.4,0.218,0.667,0.427,10.738,11.1,0.444,0.503,1.0,0.196,103.1,100.0,83.33,99,0.387,22017,2017-11-20,MIN @ CHA,L,102
0021700242,1610612765,Pistons,DET,Detroit,240:00,98.1,96.7,126.8,128.9,-28.7,-32.2,0.676,1.64,19.2,0.196,0.763,0.452,15.604,15.4,0.526,0.532,1.0,0.201,90.6,90.5,75.42,91,0.353,22017,2017-11-20,DET vs. CLE,L,88
0021700242,1610612739,Cavaliers,CLE,Cleveland,240:00,126.8,128.9,98.1,96.7,28.7,32.2,0.667,2.55,22.1,0.237,0.804,0.548,12.024,12.2,0.625,0.663,1.0,0.199,90.6,90.5,75.42,90,0.647,22017,2017-11-20,CLE @ DET,W,116
0021700243,1610612753,Magic,ORL,Orlando,240:00,92.3,93.3,98.4,101.0,-6.1,-7.7,0.657,1.05,16.5,0.241,0.782,0.514,20.928,21.2,0.494,0.515,1.0,0.2,105.94,104.0,86.67,104,0.433,22017,2017-11-20,ORL vs. IND,L,97
0021700243,1610612754,Pacers,IND,Indiana,240:00,98.4,101.0,92.3,93.3,6.1,7.7,0.676,1.92,17.9,0.218,0.759,0.486,12.177,12.5,0.461,0.516,1.0,0.199,105.94,104.0,86.67,104,0.567,22017,2017-11-20,IND @ ORL,W,105
0021700244,1610612762,Jazz,UTA,Utah,240:00,85.7,84.3,101.2,104.9,-15.6,-20.6,0.6,1.29,14.4,0.143,0.705,0.39,13.95,13.7,0.406,0.461,1.0,0.201,103.02,102.0,85.0,102,0.371,22017,2017-11-20,UTA @ PHI,L,86
0021700244,1610612755,76ers,PHI,Philadelphia,240:00,101.2,104.9,85.7,84.3,15.6,20.6,0.455,1.0,14.9,0.295,0.857,0.61,18.925,19.6,0.541,0.565,1.0,0.195,103.02,102.0,85.0,102,0.629,22017,2017-11-20,PHI vs. UTA,W,107
0021700245,1610612746,Clippers,LAC,LA,240:00,84.0,87.6,107.0,108.1,-23.0,-20.5,0.667,0.91,15.2,0.259,0.587,0.41,21.731,22.7,0.438,0.476,1.0,0.198,100.62,98.0,81.67,97,0.342,22017,2017-11-20,LAC @ NYK,L,85
0021700245,1610612752,Knicks,NYK,New York,240:00,107.0,108.1,84.0,87.6,23.0,20.5,0.686,1.09,17.4,0.413,0.741,0.59,22.0,22.2,0.512,0.582,1.0,0.2,100.62,98.0,81.67,99,0.658,22017,2017-11-20,NYK vs. LAC,W,107
0021700246,1610612757,Trail Blazers,POR,Portland,240:00,100.9,103.1,92.8,96.8,8.1,6.3,0.333,0.65,8.8,0.385,0.86,0.633,17.158,17.5,0.434,0.515,1.0,0.195,99.1,96.0,80.0,97,0.532,22017,2017-11-20,POR @ MEM,W,100
0021700246,1610612763,Grizzlies,MEM,Memphis,240:00,92.8,96.8,100.9,103.1,-8.1,-6.3,0.697,2.88,18.1,0.14,0.615,0.367,8.071,8.4,0.43,0.479,1.0,0.198,99.1,96.0,80.0,95,0.468,22017,2017-11-20,MEM vs. POR,L,92
0021700247,1610612749,Bucks,MIL,Milwaukee,240:00,96.3,97.8,108.2,110.0,-11.9,-12.2,0.486,1.7,14.9,0.167,0.711,0.407,10.946,11.1,0.468,0.504,1.0,0.195,91.42,90.0,75.0,90,0.433,22017,2017-11-20,MIL vs. WAS,L,88
0021700247,1610612764,Wizards,WAS,Washington,240:00,108.2,110.0,96.3,97.8,11.9,12.2,0.59,1.28,18.8,0.289,0.833,0.593,19.676,20.0,0.588,0.608,1.0,0.195,91.42,90.0,75.0,90,0.567,22017,2017-11-20,WAS @ MIL,W,99
0021700248,1610612740,Pelicans,NOP,New Orleans,240:00,107.5,106.5,101.5,100.9,6.0,5.6,0.634,1.37,18.7,0.214,0.796,0.542,17.911,17.8,0.556,0.606,1.0,0.198,105.76,106.5,88.75,107,0.564,22017,2017-11-20,NOP vs. OKC,W,114
0021700248,1610612760,Thunder,OKC,Oklahoma City,240:00,101.5,100.9,107.5,106.5,-6.0,-5.6,0.579,1.57,16.1,0.204,0.786,0.458,13.278,13.2,0.489,0.533,1.0,0.201,105.76,106.5,88.75,106,0.436,22017,2017-11-20,OKC @ NOP,L,107
0021700249,1610612738,Celtics,BOS,Boston,265:00,102.4,99.1,94.6,94.4,7.8,4.7,0.632,1.41,17.6,0.143,0.864,0.537,15.823,15.3,0.53,0.576,1.0,0.199,97.47,99.17,82.64,111,0.573,22017,2017-11-20,BOS @ DAL,W,110
0021700249,1610612742,Mavericks,DAL,Dallas,265:00,94.6,94.4,102.4,99.1,-7.8,-4.7,0.462,1.64,13.5,0.136,0.857,0.463,10.204,10.2,0.443,0.487,1.0,0.197,97.47,99.17,82.64,108,0.427,22017,2017-11-20,DAL vs. BOS,L,102
0021700250,1610612737,Hawks,ATL,Atlanta,240:00,89.9,90.4,100.4,102.1,-10.4,-11.7,0.568,1.4,16.9,0.212,0.653,0.426,15.87,16.0,0.482,0.48,1.0,0.199,95.08,94.0,78.33,94,0.412,22017,2017-11-20,ATL @ SAS,L,85
0021700250,1610612759,Spurs,SAS,San Antonio,240:00,100.4,102.1,89.9,90.4,10.4,11.7,0.725,1.61,20.9,0.347,0.788,0.574,18.821,19.1,0.506,0.524,1.0,0.201,95.08,94.0,78.33,94,0.588,22017,2017-11-20,SAS vs. ATL,W,96
0021700351,1610612760,Thunder,OKC,Oklahoma City,240:00,100.6,101.0,96.7,96.9,3.9,4.1,0.462,0.95,13.9,0.386,0.761,0.578,19.107,19.2,0.506,0.541,1.0,0.197,98.34,98.0,81.67,99,0.545,22017,2017-12-05,OKC vs. UTA,W,100
0021700351,1610612762,Jazz,UTA,Utah,240:00,96.7,96.9,100.6,101.0,-3.9,-4.1,0.529,1.0,14.5,0.239,0.614,0.422,18.511,18.6,0.5,0.533,1.0,0.196,98.34,98.0,81.67,97,0.455,22017,2017-12-05,UTA @ OKC,L,94
0021700352,1610612764,Wizards,WAS,Washington,240:00,113.8,112.8,92.7,98.9,21.1,13.8,0.476,2.22,16.1,0.271,0.735,0.505,9.661,9.6,0.534,0.557,1.0,0.2,96.2,93.5,77.92,94,0.623,22017,2017-12-05,WAS @ POR,W,106
0021700352,1610612757,Trail Blazers,POR,Portland,240:00,92.7,98.9,113.8,112.8,-21.1,-13.8,0.563,0.95,14.5,0.265,0.729,0.495,19.146,20.4,0.487,0.527,1.0,0.194,96.2,93.5,77.92,93,0.377,22017,2017-12-05,POR vs. WAS,L,92
0021700353,1610612758,Kings,SAC,Sacramento,240.000000:00,98.2,100.0,106.0,107.4,-7.8,-7.4,0.641,1.79,19.1,0.255,0.8,0.51,14.475,14.7,0.512,0.518,1.0,0.195,95.98,94.5,78.75,95,0.474,22017,2017-12-06,SAC @ CLE,L,95
0021700353,1610612739,Cavaliers,CLE,Cleveland,240.000000:00,106.0,107.4,98.2,100.0,7.8,7.4,0.757,1.87,21.5,0.2,0.745,0.49,15.75,16.0,0.564,0.579,1.0,0.2,95.98,94.5,78.75,94,0.526,22017,2017-12-06,CLE vs. SAC,W,101
0021700354,1610612741,Bulls,CHI,Chicago,240:00,101.0,101.1,100.6,103.2,0.4,-2.1,0.462,1.13,14.5,0.271,0.755,0.515,16.835,16.8,0.53,0.533,1.0,0.2,96.22,95.0,79.17,95,0.47,22017,2017-12-06,CHI @ IND,L,96
0021700354,1610612754,Pacers,IND,Indiana,240:00,100.6,103.2,101.0,101.1,-0.4,2.1,0.538,1.62,16.7,0.245,0.729,0.485,13.347,13.7,0.517,0.536,1.0,0.201,96.22,95.0,79.17,95,0.53,22017,2017-12-06,IND vs. CHI,W,98
0021700355,1610612737,Hawks,ATL,Atlanta,265:00,96.5,100.0,100.1,103.8,-3.5,-3.8,0.625,1.32,17.1,0.273,0.679,0.477,17.304,17.9,0.489,0.521,1.0,0.195,99.5,96.0,80.0,106,0.508,22017,2017-12-06,ATL @ ORL,L,106
0021700355,1610612753,Magic,ORL,Orlando,265:00,100.1,103.8,96.5,100.0,3.5,3.8,0.37,1.0,12.1,0.321,0.727,0.523,15.466,16.0,0.5,0.519,1.0,0.197,99.5,96.0,80.0,106,0.492,22017,2017-12-06,ORL vs. ATL,W,110
0021700356,1610612738,Celtics,BOS,Boston,240:00,99.5,97.0,91.4,90.9,8.1,6.1,0.694,2.08,19.0,0.212,0.852,0.538,12.31,12.0,0.483,0.513,1.0,0.197,97.98,99.5,82.92,100,0.552,22017,2017-12-06,BOS vs. DAL,W,97
0021700356,1610612742,Mavericks,DAL,Dallas,240:00,91.4,90.9,99.5,97.0,-8.1,-6.1,0.559,1.73,15.4,0.148,0.788,0.462,11.17,11.1,0.448,0.481,1.0,0.197,97.98,99.5,82.92,99,0.448,22017,2017-12-06,DAL @ BOS,L,90
0021700357,1610612763,Grizzlies,MEM,Memphis,240:00,97.0,98.9,112.7,110.0,-15.6,-11.1,0.483,0.93,12.9,0.163,0.667,0.392,16.542,16.9,0.5,0.552,1.0,0.201,89.28,89.5,74.58,89,0.377,22017,2017-12-06,MEM @ NYK,L,88
0021700357,1610612752,Knicks,NYK,New York,240:00,112.7,110.0,97.0,98.9,15.6,11.1,0.629,1.16,18.4,0.333,0.837,0.608,21.62,21.1,0.59,0.628,1.0,0.198,89.28,89.5,74.58,90,0.623,22017,2017-12-06,NYK vs. MEM,W,99
0021700358,1610612744,Warriors,GSW,Golden State,240:00,104.4,104.1,84.9,88.8,19.5,15.3,0.65,1.73,19.9,0.2,0.683,0.481,15.509,15.5,0.542,0.563,1.0,0.201,99.6,97.5,81.25,97,0.628,22017,2017-12-06,GSW @ CHA,W,101
0021700358,1610612766,Hornets,CHA,Charlotte,240:00,84.9,88.8,104.4,104.1,-19.5,-15.3,0.5,1.42,12.7,0.317,0.8,0.519,11.71,12.2,0.381,0.416,1.0,0.199,99.6,97.5,81.25,98,0.372,22017,2017-12-06,CHA vs. GSW,L,87
0021700359,1610612749,Bucks,MIL,Milwaukee,240:00,116.3,114.3,106.5,108.7,9.8,5.6,0.564,1.83,17.7,0.283,0.636,0.475,13.417,13.2,0.544,0.575,1.0,0.201,91.66,91.5,76.25,91,0.558,22017,2017-12-06,MIL vs. DET,W,104
0021700359,1610612765,Pistons,DET,Detroit,240:00,106.5,108.7,116.3,114.3,-9.8,-5.6,0.556,1.67,15.3,0.364,0.717,0.525,12.782,13.0,0.471,0.506,1.0,0.197,91.66,91.5,76.25,92,0.442,22017,2017-12-06,DET @ MIL,L,100
0021700360,1610612743,Nuggets,DEN,Denver,240:00,111.0,116.3,122.1,124.2,-11.0,-7.9,0.537,2.44,16.3,0.268,0.711,0.465,8.765,9.2,0.521,0.55,1.0,0.199,101.72,98.5,82.08,98,0.433,22017,2017-12-06,DEN @ NOP,L,114
0021700360,1610612740,Pelicans,NOP,New Orleans,240:00,122.1,124.2,111.0,116.3,11.0,7.9,0.609,2.15,20.0,0.289,0.732,0.535,12.902,13.1,0.605,0.623,1.0,0.195,101.72,98.5,82.08,99,0.567,22017,2017-12-06,NOP vs. DEN,W,123
0021700361,1610612748,Heat,MIA,Miami,240:00,116.3,118.0,124.3,130.0,-8.0,-12.0,0.718,1.47,22.5,0.265,0.605,0.455,21.046,21.3,0.667,0.679,1.0,0.199,92.22,89.5,74.58,89,0.45,22017,2017-12-06,MIA @ SAS,L,105
0021700361,1610612759,Spurs,SAS,San Antonio,240:00,124.3,130.0,116.3,118.0,8.0,12.0,0.652,2.73,22.4,0.395,0.735,0.545,11.682,12.2,0.603,0.628,1.0,0.2,92.22,89.5,74.58,90,0.55,22017,2017-12-06,SAS vs. MIA,W,117
0021700362,1610612746,Clippers,LAC,LA,240.000000:00,109.6,111.5,115.0,116.5,-5.4,-5.0,0.523,2.56,16.7,0.328,0.7,0.48,9.221,9.4,0.495,0.507,1.0,0.199,97.92,96.5,80.42,96,0.42,22017,2017-12-06,LAC vs. MIN,L,107
0021700362,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,115.0,116.5,109.6,111.5,5.4,5.0,0.644,1.93,21.4,0.3,0.672,0.52,15.269,15.5,0.591,0.619,1.0,0.2,97.92,96.5,80.42,97,0.58,22017,2017-12-06,MIN @ LAC,W,113
0021700363,1610612755,76ers,PHI,Philadelphia,240:00,102.7,104.0,103.3,108.1,-0.6,-4.1,0.744,1.61,21.1,0.244,0.667,0.486,17.78,18.0,0.543,0.576,1.0,0.198,102.4,99.5,82.92,100,0.532,22017,2017-12-07,PHI vs. LAL,L,104
0021700363,1610612747,Lakers,LAL,Los Angeles,240:00,103.3,108.1,102.7,104.0,0.6,4.1,0.524,1.83,15.7,0.333,0.756,0.514,11.587,12.1,0.495,0.502,1.0,0.197,102.4,99.5,82.92,99,0.468,22017,2017-12-07,LAL @ PHI,W,107
0021700364,1610612756,Suns,PHX,Phoenix,240:00,105.0,107.6,114.7,116.0,-9.8,-8.3,0.611,1.57,17.4,0.244,0.75,0.494,14.843,15.2,0.506,0.548,1.0,0.196,94.66,93.0,77.5,92,0.456,22017,2017-12-07,PHX vs. WAS,L,99
0021700364,1610612764,Wizards,WAS,Washington,240:00,114.7,116.0,105.0,107.6,9.8,8.3,0.61,2.27,19.5,0.25,0.756,0.506,11.579,11.7,0.556,0.592,1.0,0.196,94.66,93.0,77.5,94,0.544,22017,2017-12-07,WAS @ PHX,W,109
0021700365,1610612751,Nets,BKN,Brooklyn,240:00,97.8,98.0,92.1,95.0,5.7,3.0,0.686,1.5,18.0,0.235,0.677,0.483,15.656,15.7,0.506,0.536,1.0,0.192,102.66,101.0,84.17,102,0.589,22017,2017-12-07,BKN vs. OKC,W,100
0021700365,1610612760,Thunder,OKC,Oklahoma City,240:00,92.1,95.0,97.8,98.0,-5.7,-3.0,0.474,1.5,13.0,0.323,0.765,0.517,11.637,12.0,0.423,0.439,1.0,0.198,102.66,101.0,84.17,100,0.411,22017,2017-12-07,OKC @ BKN,L,95
0021700366,1610612745,Rockets,HOU,Houston,240:00,111.4,114.3,103.2,105.2,8.2,9.1,0.579,1.29,16.9,0.304,0.87,0.587,16.905,17.3,0.58,0.612,1.0,0.199,99.22,97.0,80.83,98,0.554,22017,2017-12-07,HOU @ UTA,W,112
0021700366,1610612762,Jazz,UTA,Utah,240:00,103.2,105.2,111.4,114.3,-8.2,-9.1,0.5,1.31,14.3,0.13,0.696,0.413,13.282,13.5,0.513,0.568,1.0,0.2,99.22,97.0,80.83,96,0.446,22017,2017-12-07,UTA vs. HOU,L,101
0021700367,1610612766,Hornets,CHA,Charlotte,265:00,96.7,100.0,102.0,106.3,-5.3,-6.3,0.55,2.0,15.1,0.231,0.759,0.471,9.585,9.9,0.45,0.492,1.0,0.197,104.8,100.98,84.15,111,0.466,22017,2017-12-08,CHA vs. CHI,L,111
0021700367,1610612741,Bulls,CHI,Chicago,265:00,102.0,106.3,96.7,100.0,5.3,6.3,0.479,1.64,15.8,0.241,0.769,0.529,11.999,12.5,0.515,0.547,1.0,0.197,104.8,100.98,84.15,112,0.534,22017,2017-12-08,CHI @ CHA,W,119
0021700368,1610612744,Warriors,GSW,Golden State,240:00,102.3,102.0,99.6,98.0,2.7,4.0,0.744,2.07,21.7,0.136,0.707,0.461,14.045,14.0,0.525,0.562,1.0,0.199,99.02,100.0,83.33,100,0.584,22017,2017-12-08,GSW @ DET,W,102
0021700368,1610612765,Pistons,DET,Detroit,240:00,99.6,98.0,102.3,102.0,-2.7,-4.0,0.526,1.54,15.0,0.293,0.864,0.539,13.217,13.0,0.478,0.488,1.0,0.198,99.02,100.0,83.33,100,0.416,22017,2017-12-08,DET vs. GSW,L,98
0021700369,1610612754,Pacers,IND,Indiana,240:00,112.1,110.4,103.4,106.3,8.7,4.2,0.553,2.1,16.5,0.255,0.78,0.515,10.575,10.4,0.529,0.549,1.0,0.197,96.62,96.0,80.0,96,0.532,22017,2017-12-08,IND vs. CLE,W,106
0021700369,1610612739,Cavaliers,CLE,Cleveland,240:00,103.4,106.3,112.1,110.4,-8.7,-4.2,0.622,1.77,17.6,0.22,0.745,0.485,13.174,13.5,0.5,0.539,1.0,0.191,96.62,96.0,80.0,96,0.468,22017,2017-12-08,CLE @ IND,L,102
0021700370,1610612743,Nuggets,DEN,Denver,240:00,104.0,107.3,91.6,92.7,12.4,14.6,0.5,1.62,16.7,0.233,0.731,0.505,13.126,13.5,0.529,0.56,1.0,0.198,98.08,96.0,80.0,96,0.598,22017,2017-12-08,DEN @ ORL,W,103
0021700370,1610612753,Magic,ORL,Orlando,240:00,91.6,92.7,104.0,107.3,-12.4,-14.6,0.545,1.2,14.3,0.269,0.767,0.495,15.445,15.6,0.428,0.478,1.0,0.198,98.08,96.0,80.0,96,0.402,22017,2017-12-08,ORL vs. DEN,L,89
0021700371,1610612763,Grizzlies,MEM,Memphis,240:00,109.5,113.8,124.0,123.4,-14.5,-9.6,0.585,1.41,18.1,0.372,0.75,0.563,17.404,18.1,0.555,0.584,1.0,0.197,95.6,94.0,78.33,94,0.451,22017,2017-12-08,MEM vs. TOR,L,107
0021700371,1610612761,Raptors,TOR,Toronto,240:00,124.0,123.4,109.5,113.8,14.5,9.6,0.568,1.91,16.9,0.25,0.628,0.437,11.762,11.7,0.558,0.627,1.0,0.199,95.6,94.0,78.33,94,0.549,22017,2017-12-08,TOR @ MEM,W,116
0021700372,1610612749,Bucks,MIL,Milwaukee,240:00,112.4,116.0,108.0,106.3,4.4,9.7,0.556,2.0,16.1,0.217,0.81,0.5,10.314,10.6,0.506,0.58,1.0,0.198,95.7,95.0,79.17,94,0.538,22017,2017-12-08,MIL vs. DAL,W,109
0021700372,1610612742,Mavericks,DAL,Dallas,240:00,108.0,106.3,112.4,116.0,-4.4,-9.7,0.514,1.5,15.5,0.19,0.783,0.5,12.706,12.5,0.533,0.59,1.0,0.199,95.7,95.0,79.17,96,0.462,22017,2017-12-08,DAL @ MIL,L,102
0021700373,1610612758,Kings,SAC,Sacramento,265:00,103.4,110.5,101.5,104.8,1.9,5.7,0.447,1.05,14.6,0.404,0.792,0.59,17.832,19.0,0.552,0.562,1.0,0.196,99.41,94.64,78.87,105,0.523,22017,2017-12-08,SAC @ NOP,W,116
0021700373,1610612740,Pelicans,NOP,New Orleans,265:00,101.5,104.8,103.4,110.5,-1.9,-5.7,0.463,1.12,14.2,0.208,0.596,0.41,15.835,16.3,0.517,0.56,1.0,0.198,99.41,94.64,78.87,104,0.477,22017,2017-12-08,NOP vs. SAC,L,109
0021700374,1610612759,Spurs,SAS,San Antonio,240.000000:00,115.9,111.7,109.1,110.9,6.8,0.8,0.421,1.23,13.3,0.349,0.739,0.551,14.355,13.8,0.519,0.573,1.0,0.203,92.02,93.0,77.5,94,0.553,22017,2017-12-08,SAS vs. BOS,W,105
0021700374,1610612738,Celtics,BOS,Boston,240.000000:00,109.1,110.9,115.9,111.7,-6.8,-0.8,0.368,1.0,11.8,0.261,0.651,0.449,14.976,15.2,0.524,0.564,1.0,0.199,92.02,93.0,77.5,92,0.447,22017,2017-12-08,BOS @ SAS,L,102
0021700375,1610612764,Wizards,WAS,Washington,240:00,115.3,116.7,117.0,116.5,-1.7,0.2,0.786,2.36,23.7,0.256,0.841,0.552,14.415,14.6,0.591,0.608,1.0,0.196,96.84,96.5,80.42,96,0.518,22017,2017-12-09,WAS @ LAC,L,112
0021700375,1610612746,Clippers,LAC,LA,240:00,117.0,116.5,115.3,116.7,1.7,-0.2,0.564,2.2,18.0,0.159,0.744,0.448,10.356,10.3,0.575,0.624,1.0,0.199,96.84,96.5,80.42,97,0.482,22017,2017-12-09,LAC vs. WAS,W,113
0021700476,1610612749,Bucks,MIL,Milwaukee,240:00,110.0,116.0,108.9,110.6,1.0,5.3,0.659,3.38,20.4,0.239,0.745,0.505,8.071,8.5,0.517,0.561,1.0,0.196,97.3,94.0,78.33,94,0.548,22017,2017-12-22,MIL vs. CHA,W,109
0021700476,1610612766,Hornets,CHA,Charlotte,240:00,108.9,110.6,110.0,116.0,-1.0,-5.3,0.538,2.33,16.7,0.255,0.761,0.495,9.426,9.6,0.511,0.545,1.0,0.201,97.3,94.0,78.33,94,0.452,22017,2017-12-22,CHA @ MIL,L,104
0021700477,1610612760,Thunder,OKC,Oklahoma City,240:00,120.4,123.7,114.2,119.4,6.3,4.3,0.545,1.26,17.3,0.488,0.659,0.573,19.069,19.6,0.616,0.627,1.0,0.202,101.06,97.5,81.25,97,0.515,22017,2017-12-22,OKC vs. ATL,W,120
0021700477,1610612737,Hawks,ATL,Atlanta,240:00,114.2,119.4,120.4,123.7,-6.3,-4.3,0.636,1.65,20.4,0.341,0.512,0.427,16.589,17.3,0.606,0.633,1.0,0.195,101.06,97.5,81.25,98,0.485,22017,2017-12-22,ATL @ OKC,L,117
0021700478,1610612743,Nuggets,DEN,Denver,240:00,113.8,117.2,94.4,100.0,19.4,17.2,0.452,1.36,15.2,0.435,0.725,0.588,15.625,16.1,0.535,0.557,1.0,0.199,89.82,86.0,71.67,87,0.647,22017,2017-12-22,DEN @ POR,W,102
0021700478,1610612757,Trail Blazers,POR,Portland,240:00,94.4,100.0,113.8,117.2,-19.4,-17.2,0.429,1.5,13.0,0.275,0.565,0.412,11.106,11.8,0.458,0.472,1.0,0.198,89.82,86.0,71.67,85,0.353,22017,2017-12-22,POR vs. DEN,L,85
0021700479,1610612747,Lakers,LAL,Los Angeles,240:00,100.3,105.0,109.8,110.8,-9.5,-5.8,0.55,1.29,15.4,0.386,0.696,0.524,16.086,16.8,0.484,0.511,1.0,0.199,104.28,101.5,84.58,101,0.421,22017,2017-12-22,LAL @ GSW,L,106
0021700479,1610612744,Warriors,GSW,Golden State,240:00,109.8,110.8,100.3,105.0,9.5,5.8,0.571,1.5,17.5,0.304,0.614,0.476,15.552,15.7,0.535,0.583,1.0,0.198,104.28,101.5,84.58,102,0.579,22017,2017-12-22,GSW vs. LAL,W,113
0021700480,1610612755,76ers,PHI,Philadelphia,240:00,82.1,85.1,94.9,101.0,-12.9,-15.8,0.576,0.83,14.5,0.265,0.75,0.515,21.947,22.8,0.456,0.484,1.0,0.199,106.12,101.0,84.17,101,0.393,22017,2017-12-23,PHI @ TOR,L,86
0021700480,1610612761,Raptors,TOR,Toronto,240:00,94.9,101.0,82.1,85.1,12.9,15.8,0.514,1.0,13.6,0.25,0.735,0.485,16.754,17.8,0.465,0.529,1.0,0.194,106.12,101.0,84.17,101,0.607,22017,2017-12-23,TOR vs. PHI,W,102
0021700481,1610612749,Bucks,MIL,Milwaukee,240:00,109.9,110.4,111.4,116.8,-1.6,-6.4,0.595,2.78,19.5,0.239,0.674,0.449,9.328,9.4,0.529,0.561,1.0,0.201,98.04,95.5,79.58,96,0.46,22017,2017-12-23,MIL @ CHA,L,106
0021700481,1610612766,Hornets,CHA,Charlotte,240:00,111.4,116.8,109.9,110.4,1.6,6.4,0.611,1.29,16.8,0.326,0.761,0.551,17.068,17.9,0.547,0.606,1.0,0.197,98.04,95.5,79.58,95,0.54,22017,2017-12-23,CHA vs. MIL,W,111
0021700482,1610612754,Pacers,IND,Indiana,265:00,119.9,120.6,113.3,116.7,6.6,3.9,0.66,3.44,22.1,0.244,0.593,0.442,8.775,8.8,0.578,0.612,1.0,0.199,93.99,92.38,76.98,102,0.57,22017,2017-12-23,IND vs. BKN,W,123
0021700482,1610612751,Nets,BKN,Brooklyn,265:00,113.3,116.7,119.9,120.6,-6.6,-3.9,0.571,1.71,16.3,0.407,0.756,0.558,13.333,13.7,0.51,0.546,1.0,0.192,93.99,92.38,76.98,102,0.43,22017,2017-12-23,BKN @ IND,L,119
0021700483,1610612753,Magic,ORL,Orlando,240:00,100.5,106.2,128.6,132.7,-28.1,-26.5,0.405,1.42,13.8,0.17,0.61,0.375,11.71,12.4,0.529,0.545,1.0,0.195,101.8,97.5,81.25,97,0.347,22017,2017-12-23,ORL @ WAS,L,103
0021700483,1610612764,Wizards,WAS,Washington,240:00,128.6,132.7,100.5,106.2,28.1,26.5,0.617,1.71,20.4,0.39,0.83,0.625,16.812,17.3,0.64,0.676,1.0,0.194,101.8,97.5,81.25,98,0.653,22017,2017-12-23,WAS vs. ORL,W,130
0021700484,1610612742,Mavericks,DAL,Dallas,240:00,111.9,117.6,119.6,121.7,-7.6,-4.2,0.721,2.82,23.2,0.256,0.722,0.468,11.506,12.1,0.559,0.584,1.0,0.195,94.64,91.5,76.25,91,0.476,22017,2017-12-23,DAL @ ATL,L,107
0021700484,1610612737,Hawks,ATL,Atlanta,240:00,119.6,121.7,111.9,117.6,7.6,4.2,0.69,1.93,22.5,0.278,0.744,0.532,16.012,16.3,0.627,0.661,1.0,0.199,94.64,91.5,76.25,92,0.524,22017,2017-12-23,ATL vs. DAL,W,112
0021700485,1610612741,Bulls,CHI,Chicago,240.000000:00,92.0,92.9,117.9,120.6,-25.9,-27.7,0.706,1.6,17.6,0.286,0.78,0.519,15.0,15.2,0.436,0.474,1.0,0.2,99.62,98.0,81.67,99,0.378,22017,2017-12-23,CHI @ BOS,L,92
0021700485,1610612738,Celtics,BOS,Boston,240.000000:00,117.9,120.6,92.0,92.9,25.9,27.7,0.659,4.83,21.3,0.22,0.714,0.481,6.046,6.2,0.543,0.578,1.0,0.2,99.62,98.0,81.67,97,0.622,22017,2017-12-23,BOS vs. CHI,W,117
0021700486,1610612740,Pelicans,NOP,New Orleans,240:00,122.0,122.5,101.5,104.4,20.5,18.0,0.692,1.93,22.1,0.222,0.64,0.465,15.667,15.7,0.637,0.67,1.0,0.199,90.98,89.5,74.58,89,0.63,22017,2017-12-23,NOP @ MIA,W,109
0021700486,1610612748,Heat,MIA,Miami,240:00,101.5,104.4,122.0,122.5,-20.5,-18.0,0.5,1.29,14.6,0.36,0.778,0.535,15.119,15.6,0.482,0.513,1.0,0.199,90.98,89.5,74.58,90,0.37,22017,2017-12-23,MIA vs. NOP,L,94
0021700487,1610612746,Clippers,LAC,LA,240:00,115.1,119.1,119.8,119.8,-4.7,-0.6,0.359,1.27,12.0,0.19,0.642,0.442,11.303,11.7,0.576,0.613,1.0,0.197,96.66,95.0,79.17,94,0.463,22017,2017-12-23,LAC @ MEM,L,112
0021700487,1610612763,Grizzlies,MEM,Memphis,240:00,119.8,119.8,115.1,119.1,4.7,0.6,0.7,2.8,20.1,0.358,0.81,0.558,10.417,10.4,0.517,0.569,1.0,0.198,96.66,95.0,79.17,96,0.537,22017,2017-12-23,MEM vs. LAC,W,115
0021700488,1610612760,Thunder,OKC,Oklahoma City,240:00,117.0,118.4,100.2,102.3,16.8,16.1,0.462,2.25,14.9,0.36,0.775,0.544,9.087,9.2,0.511,0.542,1.0,0.2,88.42,87.0,72.5,87,0.56,22017,2017-12-23,OKC @ UTA,W,103
0021700488,1610612762,Jazz,UTA,Utah,240:00,100.2,102.3,117.0,118.4,-16.8,-16.1,0.485,1.14,14.4,0.225,0.64,0.456,15.766,16.1,0.5,0.551,1.0,0.196,88.42,87.0,72.5,87,0.44,22017,2017-12-23,UTA vs. OKC,L,89
